id,table_name,column_name,gt_label,expansion,gold_label
2060,PIE_MP_LAC_porewatermeans_2022.csv,L1 (S2),,Layer 1 S2,
2061,PIE_MP_LAC_porewatermeans_2022.csv,L2 (S2),,Layer 2 S2,
2062,PPL011.csv,DataCode,data code,Data Code,1.0
2063,PPL011.csv,RecType,record type,Record Type,1.0
2064,PPL011.csv,RecYear,record year,Record Year,1.0
2065,PPL011.csv,PlotID,plot identifier,Plot Identifier,1.0
2066,PPL011.csv,Treatment,treatment,Treatment,1.0
2067,PPL011.csv,spnum,species number,Species Number,1.0
2068,PPL011.csv,Genus,genus,Genus,1.0
2069,PPL011.csv,Species,species,Species,1.0
2070,PPL011.csv,Abundance,abundance,Abundance,1.0
2071,PPL012.csv,DataCode,data code,Data Code,1.0
2072,PPL012.csv,RecType,record type,Record Type,1.0
2073,PPL012.csv,RecYear,record year,Record Year,1.0
2074,PPL012.csv,PlotID,plot identifier,Plot Identifier,1.0
2075,PPL012.csv,Treatment,treatment,Treatment,1.0
2076,PPL012.csv,ANPP,,Aboveground Net Primary Productivity,
2077,Phalen_chatbot2023.csv,from,from,Sender/From,0.0
2078,Phalen_chatbot2023.csv,date,date,Date,1.0
2079,Phalen_chatbot2023.csv,start,start,Start,1.0
2080,Phalen_chatbot2023.csv,end,end,End,1.0
2081,Phalen_chatbot2023.csv,time,time,Time,1.0
2082,Phalen_chatbot2023.csv,fromzip,from zip,Origin Zip Code,0.0
2083,Phalen_chatbot2023.csv,body_HookQuest,body hook question,Body Hook Questions,1.0
2084,Phalen_chatbot2023.csv,body_ParkVisits,body park visits,Body Park Visits,1.0
2085,Phalen_chatbot2023.csv,body_WaterQuality,body water quality,Body Water Quality,1.0
2086,Phalen_chatbot2023.csv,body_Welcome,body welcome,Body Welcome,1.0
2087,Phalen_chatbot2023.csv,body_Safety,body safety,Body Safety,1.0
2088,Phalen_chatbot2023.csv,body_ZipCode,body zip code,Body Zip Code,1.0
2089,Phalen_chatbot2023.csv,body_Goodbye,body goodbye,Body Goodbye,1.0
2090,Phalen_chatbot2023.csv,body_PrimaryPurpose,body primary purpose,Body Primary Purpose,1.0
2091,Phalen_chatbot2023.csv,body_FutureContact,body future contact,Body Future Contact,1.0
2092,Phalen_chatbot2023.csv,body_Experience,body experience,Body Experience,1.0
2093,Phalen_chatbot2023.csv,body_TransportMode,body transportation mode,Body Transport Mode,1.0
2094,Phalen_chatbot2023.csv,body_WaterQualityChange,body water quality change,Body Water Quality Change,1.0
2095,Phalen_chatbot2023.csv,bodyclean_HookQuest,body clean hook question,Body Cleaned Hook Question,1.0
2096,Phalen_chatbot2023.csv,bodyclean_ParkVisits,body clean park visits,Body Cleaned Park Visits,1.0
2097,Phalen_chatbot2023.csv,bodyclean_WaterQuality,body clean water quality,Water Quality,0.0
2098,Phalen_chatbot2023.csv,bodyclean_Welcome,body clean welcome,Welcome,0.0
2099,Phalen_chatbot2023.csv,bodyclean_Safety,body clean safety,Safety,0.0
2100,Phalen_chatbot2023.csv,bodyclean_ZipCode,body clean zip code,Zip Code,0.0
2101,Phalen_chatbot2023.csv,bodyclean_FutureContact,body clean future contact,Future Contact,0.0
2102,Phalen_chatbot2023.csv,bodyclean_TransportMode,body clean transportation mode,Transport Mode,0.0
2103,Phalen_chatbot2023.csv,bodyclean_WaterQualityChange,body clean water quality change,Water Quality Change,0.0
2104,Plots_Klawinski_Coordinates.csv,Latitude of the Plot,latitude of the plot,,
2105,Plots_Klawinski_Coordinates.csv,Longitude of the Plot,longitude of the plot,,
2106,Plots_Klawinski_Coordinates.csv,Coordinate Type,coordinate type,,
2107,Porewater_NH4_Urea_20180319.csv,STATION,station,Sampling Station,0.0
2108,Porewater_NH4_Urea_20180319.csv,DATE,date,Date,1.0
2109,Porewater_NH4_Urea_20180319.csv,LAT,latitude,Latitude,1.0
2110,Porewater_NH4_Urea_20180319.csv,LONG,longitude,Longitude,1.0
2111,Porewater_NH4_Urea_20180319.csv,WATER_DEPTH,water depth,Water Depth,1.0
2112,Porewater_NH4_Urea_20180319.csv,SED_DEPTH,sediment depth,Sediment Depth,1.0
2113,Porewater_NH4_Urea_20180319.csv,NH4_pore,ammonium porewater,Ammonium Porewater,1.0
2114,Porewater_NH4_Urea_20180319.csv,UREA_N_pore,urea nitrogen porewater,Urea Nitrogen Porewater,1.0
2115,RIV071.csv,DataCode,data code,Data Code,1.0
2116,RIV071.csv,RecType,record type,Record Type,1.0
2117,RIV071.csv,Species,species,Species,1.0
2118,RIV071.csv,pounds_plot,pounds plot,Pounds Plot,1.0
2119,RIV071.csv,grams_plot,grams plot,Grams Plot,1.0
2120,RIV071.csv,acres_plot,acres plot,Acres Plot,1.0
2121,RIV071.csv,pounds_acre,pounds acre,Pounds Acre,1.0
2122,RIV071.csv,oz_acre,,Ounces Acre,
2123,RN01_allyears.txt,timestamp_local,timestamp local,Time Stamp Local,1.0
2124,RN01_allyears.txt,timestamp_UTC,timestamp universal time coordinate,Time Stamp Coordinated Universal Time,1.0
2125,RN01_allyears.txt,discharge_lps,discharge liter per second,Discharge Liters Per Second,1.0
2126,RN01_allyears.txt,water_temperature_celsius,water temperature celsius,Water Temperature Celsius,1.0
2127,SCI_Kelp_All_Years.csv,Year,year,Year,1.0
2128,SCI_Kelp_All_Years.csv,Month,month,Month,1.0
2129,SCI_Kelp_All_Years.csv,Date,date,Date,1.0
2130,SCI_Kelp_All_Years.csv,Site,site,Site,1.0
2131,SCI_Kelp_All_Years.csv,Depth,depth,Depth,1.0
2132,SCI_Kelp_All_Years.csv,Section,section,Section,1.0
2133,SCI_Kelp_All_Years.csv,Side,side,Side,1.0
2134,SCI_Kelp_All_Years.csv,Fronds,fronds,Fronds,1.0
2135,SCI_Kelp_All_Years.csv,Obs_Code,observer code,Observation Code,1.0
2136,SCI_Kelp_All_Years.csv,Notes,notes,Notes,1.0
2137,SM04_allyears.txt,timestamp_local,timestamp local,Timestamp Local,1.0
2138,SM04_allyears.txt,timestamp_UTC,timestamp universal time coordinate,Timestamp Coordinated Universal Time,1.0
2139,SM04_allyears.txt,discharge_lps,discharge liter per second,Discharge Liters Per Second,1.0
2140,SM04_allyears.txt,water_temperature_celsius,water temperature celsius,Water Temperature Celsius,1.0
2141,SOILS_LANDSCAPE_CHANGE.csv,DATASET_CODE,dataset code,Dataset Code,1.0
2142,SOILS_LANDSCAPE_CHANGE.csv,SAMPLE_NUMBER,sample number,Sample Number,1.0
2143,SOILS_LANDSCAPE_CHANGE.csv,SAMPLING_DATE,sampling date,Sampling Date,1.0
2144,SOILS_LANDSCAPE_CHANGE.csv,LOCATION,location,,
2145,SOILS_LANDSCAPE_CHANGE.csv,POSITION,position,,
2146,SOILS_LANDSCAPE_CHANGE.csv,DESCRIPTION,description,,
2147,SOILS_LANDSCAPE_CHANGE.csv,TRANSECT_LAT,transect latitude,Transect Latitude,1.0
2148,SOILS_LANDSCAPE_CHANGE.csv,TRANSECT_LON,transect longitude,Transect Longitude,1.0
2149,SOILS_LANDSCAPE_CHANGE.csv,BACT_FASTQ,bacterial fastq,Bacterial FASTQ,1.0
2150,SOILS_LANDSCAPE_CHANGE.csv,PH,potential of hydrogen,Potential of Hydrogen,1.0
2151,SOILS_LANDSCAPE_CHANGE.csv,EC,electrical conductivity,Electrical Conductivity,1.0
2152,SOILS_LANDSCAPE_CHANGE.csv,SWC,soil water content,Soil Water Content,1.0
2153,SOILS_LANDSCAPE_CHANGE.csv,PERCENT_N,percent nitrogen,Percentage Nitrogen,1.0
2154,SOILS_LANDSCAPE_CHANGE.csv,PERCENT_C,percent carbon,Percentage Carbon,1.0
2155,SOILS_LANDSCAPE_CHANGE.csv,D13C,,Delta 13C,
2156,SOILS_LANDSCAPE_CHANGE.csv,CN_RATIO,carbon nitrogen ratio,Carbon to Nitrogen Ratio,1.0
2157,SOILS_POLYGON.csv,DATASET_CODE,dataset code,Dataset Code,1.0
2158,SOILS_POLYGON.csv,DATE_TIME,date time,Date Time,1.0
2159,SOILS_POLYGON.csv,BASIN,basin,Basin,1.0
2160,SOILS_POLYGON.csv,UNIT,unit,Unit,1.0
2161,SOILS_POLYGON.csv,POLYGON,polygon,Polygon,1.0
2162,SOILS_POLYGON.csv,DISTANCE,distance,Distance,1.0
2163,SOILS_POLYGON.csv,MOISTURE,moisture,Moisture,1.0
2164,SOILS_POLYGON.csv,Chlorophyll a,chlorophyll a,Chlorophyll a,1.0
2165,SOILS_POLYGON.csv,SML,scottmema lindsayae male living,Surface Microlayer,0.0
2166,SOILS_POLYGON.csv,SMD,scottmema lindsayae male dead,Soil Moisture Deficit,0.0
2167,SOILS_POLYGON.csv,SFL,scottmema lindsayae female living,Soil Family Layer,0.0
2168,SOILS_POLYGON.csv,SFD,scottmema lindsayae female dead,Soil Family Description,0.0
2169,SOILS_POLYGON.csv,SJL,scottmema lindsayae juvenile living,Soil Series Layer,0.0
2170,SOILS_POLYGON.csv,SJD,scottmema lindsayae juvenile dead,Soil Series Description,0.0
2171,SOILS_POLYGON.csv,SA,scottmema lindsayae adult,Soil Area,0.0
2172,SOILS_POLYGON.csv,SJ,scottmema lindsayae juvenile,Soil Series,0.0
2173,SOILS_POLYGON.csv,STL,scottmema lindsayae total living,Soil Texture Layer,0.0
2174,SOILS_POLYGON.csv,STD,scottmema lindsayae total dead,Soil Texture Description,0.0
2175,SOILS_POLYGON.csv,ST,scottmema lindsayae total,Soil Texture,0.0
2176,SOILS_POLYGON.csv,SMORT,scottmema lindsayae mortality,Soil Moisture,0.0
2177,SOILS_POLYGON.csv,SFECUND,scottmema lindsayae fecundity,,
2178,SOILS_POLYGON.csv,SSEX,scottmema lindsayae sex,,
2179,SOILS_POLYGON.csv,EML,eudorylaimus male living,,
2180,SOILS_POLYGON.csv,EMD,eudorylaimus male dead,,
2181,SOILS_POLYGON.csv,EFL,eudorylaimus female living,,
2182,SOILS_POLYGON.csv,EFD,eudorylaimus female dead,,
2183,SOILS_POLYGON.csv,EJL,eudorylaimus juvenile living,,
2184,SOILS_POLYGON.csv,EJD,eudorylaimus juvenile dead,,
2185,SOILS_POLYGON.csv,EA,eudorylaimus adult,,
2186,SOILS_POLYGON.csv,EJ,eudorylaimus juvenile,,
2187,SOILS_POLYGON.csv,ETL,eudorylaimus total living,Evapotranspiration Loss,0.0
2188,SOILS_POLYGON.csv,ETD,eudorylaimus total dead,Evapotranspiration Demand,0.0
2189,SOILS_POLYGON.csv,ET,eudorylaimus total,Evapotranspiration,0.0
2190,SOILS_POLYGON.csv,EMORT,eudorylaimus mortality,Egg Mortality,0.0
2191,SOILS_POLYGON.csv,EFECUND,eudorylaimus fecundity,Egg Fecundity,0.0
2192,SOILS_POLYGON.csv,ESEX,eudorylaimus sex,Egg Sex,0.0
2193,SOILS_POLYGON.csv,PFL,plectus female living,Pupal Female Loss,0.0
2194,SOILS_POLYGON.csv,PFD,plectus female dead,Pupal Female Development,0.0
2195,SOILS_POLYGON.csv,PJL,plectus juvenile living,Pupal Juvenile Loss,0.0
2196,SOILS_POLYGON.csv,PJD,plectus juvenile dead,Pupal Juvenile Development,0.0
2197,SOILS_POLYGON.csv,PA,plectus adult,,
2198,SOILS_POLYGON.csv,PJ,plectus juvenile,,
2199,SOILS_POLYGON.csv,PTL,plectus total living,,
2200,SOILS_POLYGON.csv,PTD,plectus total dead,,
2201,SOILS_POLYGON.csv,PT,plectus total,,
2202,SOILS_POLYGON.csv,total_rotifers,total rotifers,,
2203,SOILS_POLYGON.csv,total_tardigrades,total tardigrades,,
2204,SOILS_POLYGON.csv,LIVENEMS,live nematodes,,
2205,SOILS_POLYGON.csv,DEADNEMS,dead nematodes,,
2206,SOILS_POLYGON.csv,TOTALNEM,total nematodes,,
2207,SOILS_POLYGON.csv,TC,total carbon,Total Carbon,1.0
2208,SOILS_POLYGON.csv,SIC,soil inorganic carbon,Soil Inorganic Carbon,1.0
2209,SOILS_POLYGON.csv,SOC,soil organic carbon,Soil Organic Carbon,1.0
2210,SOILS_POLYGON.csv,TN,total nitrogen,Total Nitrogen,1.0
2211,SOILS_POLYGON.csv,CN,carbon nitrogen,Carbon to Nitrogen ratio,0.0
2212,SOILS_POLYGON.csv,PH,potential of hydrogen,Potential of Hydrogen,1.0
2213,SOILS_POLYGON.csv,SALINITY,salinity,,
2214,SOILS_POLYGON.csv,COMMENTS,comments,,
2215,ST_PP_Frankovich_005.csv,SITENAME,site name,Site Name,1.0
2216,ST_PP_Frankovich_005.csv,DeploymentDate,deployment date,Deployment Date,1.0
2217,ST_PP_Frankovich_005.csv,RetrievalDate,retrieval date,Retrieval Date,1.0
2218,ST_PP_Frankovich_005.csv,LeafSeg_ReplicateNum,leaf segment replicate number,Leaf Segment Replicate Number,1.0
2219,ST_PP_Frankovich_005.csv,Total_Epiphyte_Load_mg_cm2,total epiphyte load milligrams per square centimeter,Total Epiphyte Load Milligrams Square Centimeters,1.0
2220,ST_PP_Frankovich_005.csv,%PAR,% par,Percent Photosynthetically Active Radiation,1.0
2221,ST_PP_Frankovich_005.csv,Epiphyte_Composition_Notes,epiphyte composition notes,Epiphyte Composition Notes,1.0
2222,ST_PP_Lahee_002.csv,Region,region,,
2223,ST_PP_Lahee_002.csv,Site_ID,site identifier,Site Identifier,1.0
2224,ST_PP_Lahee_002.csv,Replicate,replicate,,
2225,ST_PP_Lahee_002.csv,Date,date,,
2226,ST_PP_Lahee_002.csv,TOTBIO,total biovolume,Total Biomass,0.0
2227,ST_PP_Lahee_002.csv,BIOV,biovolume,Biomass Volume,0.0
2228,ST_PP_Lahee_002.csv,MATTYP,,Material Type,
2229,ST_PP_Lahee_002.csv,SOLTYP,soil type,Soil Type,1.0
2230,ST_PP_Lahee_002.csv,TP,total phosphorus,Total Phosphorus,1.0
2231,ST_PP_Lahee_002.csv,DRY,dry,Dry,1.0
2232,ST_PP_Lahee_002.csv,AFDM,ash free dry mass,Ash-Free Dry Mass,1.0
2233,ST_PP_Lahee_002.csv,ORG,organic,Organic,1.0
2234,ST_PP_Lahee_002.csv,CHLA,chlorophyll,Chlorophyll A,1.0
2235,ST_PP_Lahee_002.csv,CHLCON,chlorophyll concentration,Chlorophyll Concentration,1.0
2236,Sacramento_Splittail_21-026-150.csv,Collection Date,collection date,,
2237,Sacramento_Splittail_21-026-150.csv,Collection Time,collection time,,
2238,Sacramento_Splittail_21-026-150.csv,Collection Location,collection location,,
2239,Sacramento_Splittail_21-026-150.csv,Collection Method,collection method,,
2240,Sacramento_Splittail_21-026-150.csv,Latitude,latitude,,
2241,Sacramento_Splittail_21-026-150.csv,Longitude,longitude,,
2242,Sacramento_Splittail_21-026-150.csv,Count of individuals collected,count of individuals collected,,
2243,Sacramento_Splittail_21-026-150.csv,Life Stage,life stage,,
2244,Sacramento_Splittail_21-026-150.csv,Visible deformities,visible deformities,,
2245,Sacramento_Splittail_21-026-150.csv,Dissolved oxygen concentration (mg/L),dissolved oxygen concentration milligrams per liter,Milligrams per Liter,0.0
2246,Sacramento_Splittail_21-026-150.csv,Water Temperature (C),water temperature celsius,Water Temperature Celsius,1.0
2247,Sacramento_Splittail_21-026-150.csv,Conductivity (us/cm),conductivity microsiemens per centimeter,Conductivity Microsiemens per Centimeter,1.0
2248,Sacramento_Splittail_21-026-150.csv,Turbidity (FNU),turbidity fnu,Turbidity Formazin Nephelometric Units,1.0
2249,Spring 2024 Fish.csv,river,river,river,1.0
2250,Spring 2024 Fish.csv,date,date,date,1.0
2251,Spring 2024 Fish.csv,hauls_hr,hauls hour,Hauls Hour,1.0
2252,Spring 2024 Fish.csv,phylum,phylum,phylum,1.0
2253,Spring 2024 Fish.csv,class,class,class,1.0
2254,Spring 2024 Fish.csv,order,order,order,1.0
2255,Spring 2024 Fish.csv,family,family,family,1.0
2256,Spring 2024 Fish.csv,genus,genus,genus,1.0
2257,Spring 2024 Fish.csv,species,species,species,1.0
2258,Spring 2024 Fish.csv,length_cm,length centimeters,Length Centimeters,1.0
2259,Spring 2024 Macroinvertebrates.csv,river,river,River,1.0
2260,Spring 2024 Macroinvertebrates.csv,date,date,Date,1.0
2261,Spring 2024 Macroinvertebrates.csv,phylum,phylum,Phylum,1.0
2262,Spring 2024 Macroinvertebrates.csv,class,class,Class,1.0
2263,Spring 2024 Macroinvertebrates.csv,order,order,Order,1.0
2264,Spring 2024 Macroinvertebrates.csv,family,family,Family,1.0
2265,Spring 2024 Site Water Chemistry.csv,river,river,River,1.0
2266,Spring 2024 Site Water Chemistry.csv,date,date,Date,1.0
2267,Spring 2024 Site Water Chemistry.csv,temp_C,temperature celsius,Temperature Celsius,1.0
2268,Spring 2024 Site Water Chemistry.csv,cond_C_uscm,,Conductivity (likely Compensated) Microsiemens per Centimeter,
2269,Spring 2024 Site Water Chemistry.csv,pH,potential of hydrogen,pH,0.0
2270,Spring 2024 Site Water Chemistry.csv,DO_mgl,dissolved oxygen milligrams per liter,Dissolved Oxygen Milligrams per Liter,1.0
2271,Spring 2024 Site Water Chemistry.csv,tds,total dissolved solids,Total Dissolved Solids,1.0
2272,Spring 2024 Site Water Chemistry.csv,discharge_m3s,discharge cubic meters per second,Discharge Cubic Meters per Second,1.0
2273,Spring 2024 Site Water Chemistry.csv,habitat_score_0_36,habitat score 0 36,Habitat Score 0 36,1.0
2274,Spring 2024 Temp.csv,river,river,river,1.0
2275,Spring 2024 Temp.csv,date,date,date,1.0
2276,Spring 2024 Temp.csv,time_cst,time central standard time,Time Central Standard Time,1.0
2277,Spring 2024 Temp.csv,temp_C,temperature celsius,Temperature Celsius,1.0
2278,T1_Master_All_Counts.csv,DateCollected,date collected,Date Collected,1.0
2279,T1_Master_All_Counts.csv,ReefCode,reef code,Reef Code,1.0
2280,T1_Master_All_Counts.csv,Sample,sample,Sample,1.0
2281,T1_Master_All_Counts.csv,Observer,observer,Observer,1.0
2282,T1_Master_All_Counts.csv,ReefName,reef name,Reef Name,1.0
2283,T1_Master_All_Counts.csv,ReefType,reef type,Reef Type,1.0
2284,T1_Master_All_Counts.csv,Site,site,Site,1.0
2285,T1_Master_All_Counts.csv,Acreage,acreage,Acreage,1.0
2286,T1_Master_All_Counts.csv,BuildDate,build date,Build Date,1.0
2287,T1_Master_All_Counts.csv,Latitude,latitude,Latitude,1.0
2288,T1_Master_All_Counts.csv,Longitude,longitude,,
2289,T1_Master_All_Counts.csv,ReefShape,reef shape,Reef Shape,1.0
2290,T1_Master_All_Counts.csv,SuitableReference,suitable reference,,
2291,T1_Master_All_Counts.csv,PlantingSeason,planting season,Planting Season,1.0
2292,T1_Master_All_Counts.csv,Restoration,restoration,,
2293,T1_Master_All_Counts.csv,TimeSinceConstruct,time since construct,Time Since Construction,1.0
2294,T1_Master_All_Counts.csv,Species,species,,
2295,T1_Master_All_Counts.csv,Species_count,species count,Species Count,1.0
2296,T2_Master_All_Counts_Size.csv,DateCollected,date collected,,
2297,T2_Master_All_Counts_Size.csv,ReefCode,reef code,Reef Code,1.0
2298,T2_Master_All_Counts_Size.csv,Sample,sample,,
2299,T2_Master_All_Counts_Size.csv,Observer,observer,,
2300,T2_Master_All_Counts_Size.csv,ReefName,reef name,Reef Name,1.0
2301,T2_Master_All_Counts_Size.csv,ReefType,reef type,Reef Type,1.0
2302,T2_Master_All_Counts_Size.csv,Site,site,,
2303,T2_Master_All_Counts_Size.csv,Acreage,acreage,,
2304,T2_Master_All_Counts_Size.csv,BuildDate,build date,Build Date,1.0
2305,T2_Master_All_Counts_Size.csv,Latitude,latitude,,
2306,T2_Master_All_Counts_Size.csv,Longitude,longitude,Longitude,1.0
2307,T2_Master_All_Counts_Size.csv,ReefShape,reef shape,Reef Shape,1.0
2308,T2_Master_All_Counts_Size.csv,SuitableReference,suitable reference,SuitableReference,0.0
2309,T2_Master_All_Counts_Size.csv,PlantingSeason,planting season,PlantingSeason,0.0
2310,T2_Master_All_Counts_Size.csv,Restoration,restoration,Restoration,1.0
2311,T2_Master_All_Counts_Size.csv,TimeSinceConstruct,time since construction,Time Since Construction,1.0
2312,T2_Master_All_Counts_Size.csv,Species,species,Species,1.0
2313,T2_Master_All_Counts_Size.csv,Species_count,species count,Species Count,1.0
2314,T3_Master_All_Lengths.csv,Observer,observer,,
2315,T3_Master_All_Lengths.csv,DateCollected,date collected,,
2316,T3_Master_All_Lengths.csv,ReefCode,reef code,Reef Code,1.0
2317,T3_Master_All_Lengths.csv,Sample,sample,,
2318,T3_Master_All_Lengths.csv,TemperatureC,temperature celsius,Temperature Celsius,1.0
2319,T3_Master_All_Lengths.csv,SalinityPPT,,Salinity Parts Per Thousand,
2320,T3_Master_All_Lengths.csv,AlgaePercent,algae percentage,Algae Percent,1.0
2321,T3_Master_All_Lengths.csv,ShellLength,shell length,Shell Length,1.0
2322,T3_Master_All_Lengths.csv,Species,species,,
2323,T3_Master_All_Lengths.csv,ReefName,reef name,Reef Name,1.0
2324,T3_Master_All_Lengths.csv,ReefType,reef type,Reef Type,1.0
2325,T3_Master_All_Lengths.csv,Site,site,Site,1.0
2326,T3_Master_All_Lengths.csv,Acreage,acreage,Acreage,1.0
2327,T3_Master_All_Lengths.csv,BuildDate,build date,Build Date,1.0
2328,T3_Master_All_Lengths.csv,Latitude,latitude,Latitude,1.0
2329,T3_Master_All_Lengths.csv,Longitude,longitude,Longitude,1.0
2330,T3_Master_All_Lengths.csv,ReefShape,reef shape,Reef Shape,1.0
2331,T3_Master_All_Lengths.csv,SuitableReference,suitable reference,Suitable Reference,1.0
2332,T3_Master_All_Lengths.csv,PlantingSeason,planting season,Planting Season,1.0
2333,T3_Master_All_Lengths.csv,SpeciesSize,species size,Species Size,1.0
2334,T3_Master_All_Lengths.csv,TimeSinceConstruct,time since construction,Time Since Construction,1.0
2335,T3_Master_All_Lengths.csv,Restoration,restoration,Restoration,1.0
2336,T4_Master_Oyster_Biomass.csv,Site,site,Site,1.0
2337,T4_Master_Oyster_Biomass.csv,ReefCode,reef code,Reef Code,1.0
2338,T4_Master_Oyster_Biomass.csv,Sample,sample,Sample,1.0
2339,T4_Master_Oyster_Biomass.csv,DateCollected,date collected,Date Collected,1.0
2340,T4_Master_Oyster_Biomass.csv,Restoration,restoration,Restoration,1.0
2341,T4_Master_Oyster_Biomass.csv,SuitableReference,suitable reference,Suitable Reference,1.0
2342,T4_Master_Oyster_Biomass.csv,BuildDate,build date,Build Date,1.0
2343,T4_Master_Oyster_Biomass.csv,TimeSinceConstruct,time since construction,Time Since Construction,1.0
2344,T4_Master_Oyster_Biomass.csv,sum_bio,sum biomass,Sum Biomass,1.0
2345,T5_Master_Adult_Oyster_Biomass.csv,Site,site,,
2346,T5_Master_Adult_Oyster_Biomass.csv,ReefCode,reef code,Reef Code,1.0
2347,T5_Master_Adult_Oyster_Biomass.csv,Sample,sample,,
2348,T5_Master_Adult_Oyster_Biomass.csv,SpeciesSize,species size,Species Size,1.0
2349,T5_Master_Adult_Oyster_Biomass.csv,DateCollected,date collected,Date Collected,1.0
2350,T5_Master_Adult_Oyster_Biomass.csv,Restoration,restoration,,
2351,T5_Master_Adult_Oyster_Biomass.csv,SuitableReference,suitable reference,Suitable Reference,1.0
2352,T5_Master_Adult_Oyster_Biomass.csv,BuildDate,build date,Build Date,1.0
2353,T5_Master_Adult_Oyster_Biomass.csv,TimeSinceConstruct,time since construction,Time Since Construction,1.0
